,si,gu,dong,name,address
2203,서울특별시,영등포구,영등포동1가,RDBK COFFEE 영등포,서울 영등포구 경인로 846 롯데백화점 영등포점 1층
2204,서울특별시,영등포구,영등포동1가,몽글디저트,서울 영등포구 영신로17길 7-1 1층 몽글디저트
2205,서울특별시,영등포구,영등포동1가,엔제리너스 롯데백화점 영등포역사점,서울 영등포구 경인로 846 영등포역사 3층
2206,서울특별시,영등포구,영등포동1가,HI CHOCOLA,"서울 영등포구 신길로 287 상가 101호, 영등포역 1호선 5번출구에서 490m, 신길역 5호선 3번출구에서 320m, 영등포역 1호선 5번출구에서 490m, 신길역 5호"
2207,서울특별시,영등포구,영등포동1가,스타벅스 영등포역점,서울 영등포구 경인로 870
2208,서울특별시,영등포구,영등포동1가,달콤커피 영등포로터리점,서울 영등포구 경인로 900 더리브스타일 상가 121호 1층
2209,서울특별시,영등포구,영등포동1가,카페정거장 김밥&샌드위치&도시락,서울 영등포구 영신로20길 2 2층
2215,서울특별시,영등포구,영등포동2가,메가MGC커피 영등포역남부점,서울 영등포구 영신로19길 26-1
2216,서울특별시,영등포구,영등포동2가,엔제리너스 롯데백화점 영등포점,서울 영등포구 경인로 846 롯데백화점 시네마동
2217,서울특별시,영등포구,영등포동2가,레드테이프 영등포점,서울 영등포구 도영로22길 38 101호 카페 레드테이프
2218,서울특별시,영등포구,영등포동2가,엔젤리너스 롯데시네마영등포점,서울 영등포구 경인로 846 영등포 민자역사
2219,서울특별시,영등포구,영등포동2가,엔제리너스 롯데백화점 영등포점(10F),서울 영등포구 경인로 846 10층
2222,서울특별시,영등포구,영등포동3가,엔제리너스 영등포점,서울 영등포구 영중로 6 영등포키스톤타워
2224,서울특별시,영등포구,영등포동3가,하늘유리,서울 영등포구 영등포로 248 대흥빌딩 2층
2227,서울특별시,영등포구,영등포동3가,카페드람브르,서울 영등포구 경인로 867 호텔지엠에스 2층
2228,서울특별시,영등포구,영등포동3가,스타벅스 영등포본동점,서울 영등포구 영등포로 254
2229,서울특별시,영등포구,영등포동3가,이디야커피 영등포점,서울 영등포구 영중로 16-1 1층 이디야커피
2234,서울특별시,영등포구,영등포동4가,콜렉티보 타임스퀘어점,서울 영등포구 영중로 15 3층
2235,서울특별시,영등포구,영등포동4가,스타벅스 타임스퀘어2F점,서울 영등포구 영중로 15
2238,서울특별시,영등포구,영등포동4가,스타벅스 타임스퀘어R점,서울 영등포구 영중로 15
2255,서울특별시,영등포구,영등포동6가,리틀꼬르소,서울 영등포구 영등포로33길 7-1 1층
2257,서울특별시,영등포구,영등포동6가,스타벅스 영등포시장교차로점,서울 영등포구 영중로 45
2264,서울특별시,영등포구,영등포동7가,하니앤손스,서울 영등포구 영중로27길 4-2
2265,서울특별시,영등포구,영등포동7가,스타벅스 영등포시장역점,서울 영등포구 영중로 79
2266,서울특별시,영등포구,영등포동7가,이디야커피 당산버드나루점,서울 영등포구 버드나루로 87 미진오피스텔 102호
2267,서울특별시,영등포구,영등포동7가,일일육커피,서울 영등포구 국회대로54길 10 11동106호
2268,서울특별시,영등포구,영등포동7가,디어그릭,서울 영등포구 국회대로54길 10 근린생활시설 3동 3호 (지층)
2272,서울특별시,영등포구,영등포동8가,스타벅스 영등포KT점,서울 영등포구 영중로 119
2277,서울특별시,영등포구,영등포동8가,모도 영등포점,서울 영등포구 영중로 114-7 1층
2278,서울특별시,영등포구,영등포동8가,카페오후,서울 영등포구 영중로42길 3
2279,서울특별시,영등포구,영등포동8가,리웨이,서울 영등포구 영신로 238 미소로 1층 Leeway
2280,서울특별시,영등포구,여의도동,세상의모든아침 여의도점,"서울 영등포구 여의대로 24 전경련회관 50층, 51층"
2281,서울특별시,영등포구,여의도동,아이엠베이글 여의도점,서울 영등포구 국제금융로 86 롯데캐슬 아이비 지하1층
2282,서울특별시,영등포구,여의도동,브로트아트,서울 영등포구 국제금융로7길 3 수정상가 1층
2283,서울특별시,영등포구,여의도동,치플레 더현대서울점,"서울 영등포구 여의대로 108 지하1층, 치플레"
2284,서울특별시,영등포구,여의도동,블루보틀 여의도 카페,서울 영등포구 여의대로 108 더현대서울점 5층
2285,서울특별시,영등포구,여의도동,커피앳웍스 여의도점,서울 영등포구 여의대로 56 한화손해보험빌딩 1층
2286,서울특별시,영등포구,여의도동,노티드 여의도 IFC,서울 영등포구 국제금융로 10 L2층 234호
2287,서울특별시,영등포구,여의도동,카페 레이어드 더현대서울점,서울 영등포구 여의대로 108 지하 1층
2288,서울특별시,영등포구,여의도동,카멜커피 더현대 서울,서울 영등포구 여의대로 108 지하 1층
2289,서울특별시,영등포구,여의도동,마호가니 여의도점,서울 영등포구 여의대로 66 하이투자증권빌딩
2290,서울특별시,영등포구,당산동1가,카페 분,서울 영등포구 양산로 138-1
2291,서울특별시,영등포구,당산동1가,쓰임,서울 영등포구 당산로20길 9-1 2층 201호
2292,서울특별시,영등포구,당산동1가,카페 쿠수키,서울 영등포구 영신로45길 12 1층
2293,서울특별시,영등포구,당산동1가,까페동향,서울 영등포구 양산로 152
2294,서울특별시,영등포구,당산동1가,커피사피엔스 당산생각공장점,서울 영등포구 영등포로 150 B동 1층 102호
2295,서울특별시,영등포구,당산동1가,블랙팩토리,서울 영등포구 버드나루로 120
2296,서울특별시,영등포구,당산동1가,넘버28,서울 영등포구 국회대로53길 28
2297,서울특별시,영등포구,당산동1가,카페카운티,서울 영등포구 영등포로 143 에이블허브 1층 102호 카페카운티
2298,서울특별시,영등포구,당산동1가,커피덕후 김영찬의 진지한 로스팅,서울 영등포구 영등포로 144 1층 커피덕후 김영찬의 진지한 로스팅
2299,서울특별시,영등포구,당산동1가,오미커피,서울 영등포구 당산로10길 4-1 1층
2300,서울특별시,영등포구,당산동2가,애시트린,서울 영등포구 선유동1로 20-31 1층 101호
2301,서울특별시,영등포구,당산동2가,노해,서울 영등포구 영등포로 118 성지빌딩 1층 103호
2302,서울특별시,영등포구,당산동2가,이로울리,서울 영등포구 양산로 96 A43호 베이커리카페 이로울리
2305,서울특별시,영등포구,당산동2가,커피집,서울 영등포구 영등포로 103
2306,서울특별시,영등포구,당산동2가,24K 커피,서울 영등포구 양산로 90-5 1층
2307,서울특별시,영등포구,당산동2가,투썸플레이스 영등포당산아리스타점,"서울 영등포구 버드나루로 129 1층 102호, 103호, 104호"
2308,서울특별시,영등포구,당산동2가,and so good,서울 영등포구 국회대로55길 9 102호
2309,서울특별시,영등포구,당산동2가,메가MGC커피 당산영등점,서울 영등포구 버드나루로 119 1층
2310,서울특별시,영등포구,당산동3가,노버든,서울 영등포구 당산로31길 25 2층 201호
2311,서울특별시,영등포구,당산동3가,카페버킷리스트,서울 영등포구 당산로 109-2 1층
2312,서울특별시,영등포구,당산동3가,카페 보드가야,서울 영등포구 당산로30길 7-2 1층 보드가야
2313,서울특별시,영등포구,당산동3가,곳온니플레이스 OLD STREET,서울 영등포구 국회대로36길 2
2314,서울특별시,영등포구,당산동3가,리브레리,서울 영등포구 양산로25길 3 1층(당산동3가)
2315,서울특별시,영등포구,당산동3가,케피,서울 영등포구 양산로 137-1 지하
2316,서울특별시,영등포구,당산동3가,아워슈가클럽,서울 영등포구 양산로 101 1층 101호
2317,서울특별시,영등포구,당산동3가,책과삶,서울 영등포구 당산로27길 16 한우리빌딩1층 책과삶카페
2318,서울특별시,영등포구,당산동3가,스타벅스 영등포구청역점,서울 영등포구 국회대로 558
2319,서울특별시,영등포구,당산동3가,코코빈스 영등포구청본점,서울 영등포구 국회대로 568 창빌딩
2320,서울특별시,영등포구,당산동4가,모닝캄 커피랩,서울 영등포구 당산로35길 1 1층 모닝캄커피랩
2321,서울특별시,영등포구,당산동4가,크로닉,서울 영등포구 당산로35길 7 1층 크로닉카페
2322,서울특별시,영등포구,당산동4가,더스크블루,서울 영등포구 당산로38길 10 2층
2323,서울특별시,영등포구,당산동4가,앤티크커피 영등포구청점,서울 영등포구 국회대로29길 6 1층 앤티크커피 영등포구청점
2324,서울특별시,영등포구,당산동4가,언유절커피,서울 영등포구 당산로36길 12 상가 104호 unusual coffee
2325,서울특별시,영등포구,당산동4가,초가오 영등포점,서울 영등포구 당산로 161 1층 카페 초가오
2326,서울특별시,영등포구,당산동4가,슬래시위드,서울 영등포구 국회대로37길 5 1층
2327,서울특별시,영등포구,당산동4가,멜리플루어스,서울 영등포구 국회대로37길 4 1층
2328,서울특별시,영등포구,당산동4가,스트라다146,서울 영등포구 당산로38길 9-1 은혜빌딩 1층 strada146
2329,서울특별시,영등포구,당산동4가,ma&na coffee,서울 영등포구 영신로 219 코오롱 스타폴리스 1층 마앤나 coffee
2330,서울특별시,영등포구,당산동5가,맨홀커피,서울 영등포구 영신로 247 B동상가 지하 1층
2331,서울특별시,영등포구,당산동5가,나카산 케이크,서울 영등포구 당산로41길 28 1층
2332,서울특별시,영등포구,당산동5가,할리스 당산역점,서울 영등포구 당산로 219
2333,서울특별시,영등포구,당산동5가,스타벅스 당산역사거리점,서울 영등포구 양평로 47
2336,서울특별시,영등포구,당산동5가,디저트39 당산역점,서울 영등포구 당산로 214
2337,서울특별시,영등포구,당산동5가,메가MGC커피 당산중앙점,서울 영등포구 당산로 214
2338,서울특별시,영등포구,당산동5가,메가MGC커피 당산역점,서울 영등포구 양평로 67 한강포스빌 1층 109호
2339,서울특별시,영등포구,당산동5가,이디야커피 당산역점,서울 영등포구 당산로 222
2340,서울특별시,영등포구,당산동6가,디데이원,서울 영등포구 당산로49길 14 1층 ~ 2층
2341,서울특별시,영등포구,당산동6가,소니도,서울 영등포구 당산로 242 2층
2342,서울특별시,영등포구,당산동6가,투썸플레이스 당산역점,서울 영등포구 양평로 36
2343,서울특별시,영등포구,당산동6가,반카페,서울 영등포구 당산로47길 20 1층 반카페
2344,서울특별시,영등포구,당산동6가,플래브카페&펍,서울 영등포구 선유로54길 11 1층
2347,서울특별시,영등포구,당산동6가,진심디자인,서울 영등포구 당산로49길 14
2348,서울특별시,영등포구,당산동6가,스타벅스 당산점,서울 영등포구 양평로 64
2349,서울특별시,영등포구,당산동6가,가베5225,서울 영등포구 당산로52길 25
2359,서울특별시,영등포구,당산동,카페설리번 당산점,서울 영등포구 당산로 241 유니언타운 1층 카페 설리번
2360,서울특별시,영등포구,도림동,Week and Weekend,서울 영등포구 도림로112길 16 1층
2361,서울특별시,영등포구,도림동,헤비로테이트,서울 영등포구 도신로19길 22
2362,서울특별시,영등포구,도림동,도즈렛커피,서울 영등포구 도신로29길 4 1층 도즈렛커피
2363,서울특별시,영등포구,도림동,카페도림동,서울 영등포구 도영로 48 1층 카페도림동
2364,서울특별시,영등포구,도림동,무의미,서울 영등포구 도신로 51 1층
2365,서울특별시,영등포구,도림동,무인카페유유얼셀프 도림점,서울 영등포구 도림로 371 현대빌딩 102호
2366,서울특별시,영등포구,도림동,리브어트레이스,서울 영등포구 도신로15라길 5-10
2367,서울특별시,영등포구,도림동,보름달푸딩,서울 영등포구 도영로7길 8 1층
2368,서울특별시,영등포구,도림동,메가MGC커피 도림점,서울 영등포구 도영로 33-2
2369,서울특별시,영등포구,도림동,그릭베리,서울 영등포구 도림로113길 2 1층
2370,서울특별시,영등포구,문래동1가,온실속화실,서울 영등포구 경인로80길 10 2층
2371,서울특별시,영등포구,문래동1가,언위트,서울 영등포구 경인로72길 3 2층
2372,서울특별시,영등포구,문래동1가,CafeEsto,서울 영등포구 경인로 702
2373,서울특별시,영등포구,문래동1가,까페57,서울 영등포구 경인로82길 3-4
2374,서울특별시,영등포구,문래동1가,세종에프앤에보다카페,서울 영등포구 경인로 772
2375,서울특별시,영등포구,문래동1가,패스드,서울 영등포구 경인로 714 1층 1호 카페 패스드
2376,서울특별시,영등포구,문래동1가,문래 마이스페이스,서울 영등포구 도림로141길 15 1층
2378,서울특별시,영등포구,문래동1가,폰트 문래점,서울 영등포구 경인로77가길 6 1층
2379,서울특별시,영등포구,문래동1가,킷사고구마,서울 영등포구 경인로77길 19 남성아파트 상가동 2층 2호
2380,서울특별시,영등포구,문래동2가,러스트 베이커리,서울 영등포구 경인로79길 15
2383,서울특별시,영등포구,문래동2가,베르데커피,서울 영등포구 도림로139가길 5 1층
2384,서울특별시,영등포구,문래동2가,카페솔트,서울 영등포구 도림로133길 12 1층 카페솔트
2385,서울특별시,영등포구,문래동2가,after work club,서울 영등포구 도림로133길 10 1층
2386,서울특별시,영등포구,문래동2가,백야,서울 영등포구 도림로129길 7 2층
2387,서울특별시,영등포구,문래동2가,슬롯,서울 영등포구 도림로139길 11-1 1층
2388,서울특별시,영등포구,문래동2가,평화,서울 영등포구 도림로131길 13 1층 평화
2389,서울특별시,영등포구,문래동2가,카페1953위드오드리,서울 영등포구 경인로77가길 12
2390,서울특별시,영등포구,문래동3가,쉐프조 문래본점,서울 영등포구 문래로 98 한영빌딩
2391,서울특별시,영등포구,문래동3가,토키,서울 영등포구 선유로 58 지하1층
2392,서울특별시,영등포구,문래동3가,기글,서울 영등포구 도림로128길 21 1층
2393,서울특별시,영등포구,문래동3가,오핀카페 영등포점,서울 영등포구 문래로28길 25 영시티S타워 로비층
2394,서울특별시,영등포구,문래동3가,문래방구,서울 영등포구 경인로 763 문래방구
2395,서울특별시,영등포구,문래동3가,스멜팅커피,서울 영등포구 당산로 4-1 스멜팅커피
2396,서울특별시,영등포구,문래동3가,메이커스유니온스퀘어,서울 영등포구 당산로 10 태광빌딩 403호 메이커스유니온스퀘어
2397,서울특별시,영등포구,문래동3가,wip 윕 문래창작촌,서울 영등포구 도림로128가길 9
2398,서울특별시,영등포구,문래동3가,루트442,서울 영등포구 도림로 442 1층 루트442
2399,서울특별시,영등포구,문래동3가,아맘픽 문래,서울 영등포구 문래로28길 25 세미콜론 N타워 1층
2400,서울특별시,영등포구,문래동4가,포엣룸,서울 영등포구 도림로141가길 4 1층 포엣룸
2401,서울특별시,영등포구,문래동4가,홈,서울 영등포구 도림로143길 1-6 골목끝
2402,서울특별시,영등포구,문래동4가,카페 비긴,서울 영등포구 도림로143길 5
2403,서울특별시,영등포구,문래동4가,블랙힐스,서울 영등포구 도림로147길 15-2 1층
2404,서울특별시,영등포구,문래동4가,카페4가13번지,서울 영등포구 도림로141가길 21-2 (문래동4가) 1층
2405,서울특별시,영등포구,문래동4가,7080개구쟁이라이브,서울 영등포구 도림로 491-2
2406,서울특별시,영등포구,문래동4가,봄날,서울 영등포구 도림로141길 24
2410,서울특별시,영등포구,문래동5가,커피랩스로스터리 문래하우스디점,서울 영등포구 선유로3길 10 문래하우스디비즈 111호
2411,서울특별시,영등포구,문래동5가,벨디타마카롱,서울 영등포구 선유로9나길 12 상가동 108호
2412,서울특별시,영등포구,문래동5가,브라운스케일,서울 영등포구 경인로71길 70 A동 103-2호
2413,서울특별시,영등포구,문래동5가,헤이커피,서울 영등포구 선유로9나길 8 문래 두산위브
2414,서울특별시,영등포구,문래동5가,라라커피,서울 영등포구 선유로9나길 8 두산위브상가 105호
2415,서울특별시,영등포구,문래동5가,디카페,서울 영등포구 선유로3길 10
2416,서울특별시,영등포구,문래동5가,꿈더하기,서울 영등포구 선유로3길 10 405호
2417,서울특별시,영등포구,문래동5가,카페비에스,서울 영등포구 경인로71길 70 벽산디지털밸리
2420,서울특별시,영등포구,문래동6가,문래커피클럽,서울 영등포구 선유로 71 1층 문래커피클럽
2421,서울특별시,영등포구,문래동6가,커피빈 문래동점,서울 영등포구 선유로 63
2422,서울특별시,영등포구,문래동6가,커피랩스로스터리,서울 영등포구 선유로9길 10 문래SKV1센터 1층 122호
2423,서울특별시,영등포구,문래동6가,365coffee,서울 영등포구 선유로9길 10 문래skv1 1층 123호
2424,서울특별시,영등포구,문래동6가,메가MGC커피 문래SKV1센터점,서울 영등포구 선유로9길 10 1층 125호
2425,서울특별시,영등포구,문래동6가,매머드익스프레스 문래SKV1점,서울 영등포구 선유로9길 10 문래 SKV1 129호
2426,서울특별시,영등포구,문래동6가,오미커피 2호점,서울 영등포구 문래로4길 4 현대2차 상가 103호
2427,서울특별시,영등포구,문래동6가,컴포즈커피 문래skv1점,서울 영등포구 선유로9길 10 1층 118호
2428,서울특별시,영등포구,문래동6가,셀프카페 아인,서울 영등포구 문래로4길 20 현대1차 상가 지층
2429,서울특별시,영등포구,문래동6가,마을 cafe & pub,서울 영등포구 선유로17길 24 신일아르디세
2430,서울특별시,영등포구,양평동1가,시간을들이다 양평역점,서울 영등포구 선유서로24길 6 영등포 중흥S-CLASS1층115호
2431,서울특별시,영등포구,양평동1가,비저스트,서울 영등포구 선유로22길 7 1층 101호
2432,서울특별시,영등포구,양평동1가,찬스커피,서울 영등포구 영등포로 88-1
2433,서울특별시,영등포구,양평동1가,스타벅스 서울양평역점,서울 영등포구 선유서로24길 6
2434,서울특별시,영등포구,양평동1가,만나쿠키,서울 영등포구 영등포로11길 22-1 1층
2435,서울특별시,영등포구,양평동1가,라부에노,서울 영등포구 선유로22길 12
2436,서울특별시,영등포구,양평동1가,매머드익스프레스 양평역점,서울 영등포구 양산로 50-1
2437,서울특별시,영등포구,양평동1가,아지트카페,서울 영등포구 선유로25길 7 1층
2438,서울특별시,영등포구,양평동1가,카페아무,서울 영등포구 선유서로24길 25-1 1층
2439,서울특별시,영등포구,양평동1가,메가MGC커피 양평중흥S클래스점,서울 영등포구 선유서로24길 6 1동 1층 114호
2440,서울특별시,영등포구,양평동2가,카페비유 양평점,"서울 영등포구 선유서로 99 1층, 2층"
2441,서울특별시,영등포구,양평동2가,쿠아드너프,서울 영등포구 영등포로5길 39 1층
2442,서울특별시,영등포구,양평동2가,"소풍, 아르노강변","서울 영등포구 선유서로25길 18-1 1층 소풍, 아르노강변"
2443,서울특별시,영등포구,양평동2가,라트리,서울 영등포구 영등포로3길 16 2층
2444,서울특별시,영등포구,양평동2가,유니네케이크,서울 영등포구 선유서로 67 103동1층
2445,서울특별시,영등포구,양평동2가,카페비,서울 영등포구 영등포로5길 31 1층 Cafe B
2446,서울특별시,영등포구,양평동2가,1992's카페,서울 영등포구 선유서로 67 101동 1층 1992’s
2447,서울특별시,영등포구,양평동2가,설기설기,서울 영등포구 선유서로25길 6-2 1층 102호 설기설기
2448,서울특별시,영등포구,양평동2가,이디야 양평동2가점,서울 영등포구 선유서로25길 19
2449,서울특별시,영등포구,양평동2가,멜라르 핫도그 & 커피,서울 영등포구 영등포로5길 24-1
2450,서울특별시,영등포구,양평동3가,코끼리베이글,서울 영등포구 선유로 176 코끼리베이글
2451,서울특별시,영등포구,양평동3가,시즌커피앤베이크,서울 영등포구 양산로9길 12-1
2452,서울특별시,영등포구,양평동3가,에크루,서울 영등포구 선유동1로 31-1 1층
2453,서울특별시,영등포구,양평동3가,브링미커피,서울 영등포구 선유로 130 1층 106호
2454,서울특별시,영등포구,양평동3가,메가MGC커피 양평역점,서울 영등포구 양산로 53 105호 메가커피
2455,서울특별시,영등포구,양평동3가,무자스콘,서울 영등포구 선유서로31길 2 1층 무자스콘
2456,서울특별시,영등포구,양평동3가,요고 양평역점,서울 영등포구 양산로 57-5 이노플렉스 104호 요고 양평역점
2457,서울특별시,영등포구,양평동3가,무이커피,서울 영등포구 선유로 176 1층
2458,서울특별시,영등포구,양평동3가,무자커피,서울 영등포구 양산로3길 7 1층 무자커피
2459,서울특별시,영등포구,양평동3가,이디야 남부고용센터점,서울 영등포구 양산로 71 1층
2460,서울특별시,영등포구,양평동4가,피크니크 선유도점,서울 영등포구 양평로22길 2-1
2461,서울특별시,영등포구,양평동4가,커피라이커스 선유 본점,서울 영등포구 양평로 89
2462,서울특별시,영등포구,양평동4가,워커스 홀리데이,서울 영등포구 선유로51길 31 1층
2463,서울특별시,영등포구,양평동4가,보통의 낭만 선유도점,서울 영등포구 양평로20길 8 충성빌딩 1층 보통의낭만
2464,서울특별시,영등포구,양평동4가,bloc,"서울 영등포구 선유로53길 33 1층 101, 102호"
2465,서울특별시,영등포구,양평동4가,에이바우트커피 선유도점,서울 영등포구 선유로 254
2466,서울특별시,영등포구,양평동4가,쏭카페,서울 영등포구 선유로47길 21-1
2467,서울특별시,영등포구,양평동4가,my own garden,서울 영등포구 선유로55길 33 1층
2468,서울특별시,영등포구,양평동4가,25블럭,서울 영등포구 선유로55길 23 1층
2469,서울특별시,영등포구,양평동4가,선유기지,서울 영등포구 선유로51길 1
2470,서울특별시,영등포구,양평동5가,베이커리 손유,서울 영등포구 양평로 136 유니언호텔 1층 베이커리손유
2471,서울특별시,영등포구,양평동5가,고양이가밟은쿠키,서울 영등포구 양평로21가길 6 1층 고양이가밟은쿠키
2472,서울특별시,영등포구,양평동5가,브라이트사이즈,서울 영등포구 양평로22길 25 101호
2473,서울특별시,영등포구,양평동5가,엔제리너스 롯데제과양평사옥점,서울 영등포구 양평로21길 10 1층
2474,서울특별시,영등포구,양평동5가,스타벅스 선유도역 1번출구점,서울 영등포구 양평로 128
2475,서울특별시,영등포구,양평동5가,카페 이파네마,서울 영등포구 양평로22라길 1 대우미래사랑2차
2476,서울특별시,영등포구,양평동5가,매머드익스프레스 선유도코오롱점,서울 영등포구 양평로22길 21 107호
2477,서울특별시,영등포구,양평동5가,아잇코,서울 영등포구 양평로22길 13 1층
2478,서울특별시,영등포구,양평동5가,아리스타커피 선유도점,"서울 영등포구 양평로21길 4 1층 101호, 102호"
2479,서울특별시,영등포구,양평동5가,루나제이커피,서울 영등포구 양평로 149 선유우림라이온스밸리A동103호 루나제이커피
2480,서울특별시,영등포구,양평동6가,선유서가,서울 영등포구 양평로30가길 22 1층 선유서가
2481,서울특별시,영등포구,양평동6가,네가 있어 고마워,서울 영등포구 양평로28길 33 아트리버빌 J동 1층 네가 있어 고마워
2482,서울특별시,영등포구,양평동6가,카페002,서울 영등포구 양평로30길 14
2484,서울특별시,영등포구,양평동6가,공간다반사,서울 영등포구 선유로55길 3 1층
2485,서울특별시,영등포구,양평동6가,말론하우스,서울 영등포구 양평로 148 1층 말론하우스
2489,서울특별시,영등포구,양평동6가,한강 에스프레소,서울 마포구 희우정로 97
2490,서울특별시,영등포구,양화동,선유도공원까페테리아나루,서울 영등포구 선유로 343
2496,서울특별시,영등포구,양화동,베리빈,서울 마포구 망원로3길 7 베리빈베이커리
2498,서울특별시,영등포구,양화동,이이알티 망원,"서울 마포구 포은로 105-1 1층, 2층"
2499,서울특별시,영등포구,양화동,미완성식탁,서울 마포구 망원로6길 37 1층 미완성식탁
2500,서울특별시,영등포구,신길동,카페팜스프링스,서울 영등포구 도신로60길 22-3 카페팜스프링스
2501,서울특별시,영등포구,신길동,루카스커피,서울 영등포구 신풍로25길 6
2502,서울특별시,영등포구,신길동,커피메이플,서울 영등포구 신풍로 19
2503,서울특별시,영등포구,신길동,마이유,"서울 영등포구 영등포로 349 1, 2층 마이유"
2504,서울특별시,영등포구,신길동,카페길,서울 영등포구 영등포로67가길 9 1층
2505,서울특별시,영등포구,신길동,카페트위드,서울 영등포구 신풍로 77 래미안에스티움 상가동 A101호
2506,서울특별시,영등포구,신길동,신길어름,서울 영등포구 신길로39길 1 2층
2507,서울특별시,영등포구,신길동,마우나커피,서울 영등포구 여의대방로43길 11-5 1층
2508,서울특별시,영등포구,신길동,브레드05,서울 영등포구 여의대방로43나길 4
2509,서울특별시,영등포구,신길동,진을림,서울 영등포구 신풍로 31-14
2510,서울특별시,영등포구,대림동,아뜰리에 커피 앤 밀크티 대림점,서울 영등포구 도림로38길 7 1층
2511,서울특별시,영등포구,대림동,와이앤제이,서울 영등포구 시흥대로 625 근린생활시설동 1층 104호
2512,서울특별시,영등포구,대림동,알리바바 커피 대림역본점,서울 영등포구 도림로 129 알리바바 대림역본점 2층
2513,서울특별시,영등포구,대림동,이디야커피 대림3동점,서울 영등포구 대림로 212 강림빌딩
2514,서울특별시,영등포구,대림동,투썸플레이스 대림삼거리점,서울 영등포구 시흥대로 675
2515,서울특별시,영등포구,대림동,투썸플레이스 대림역점,서울 영등포구 도림로 135
2516,서울특별시,영등포구,대림동,할리스 구로디지털뉴스테이점,서울 영등포구 시흥대로 595 H HOUSE 대림 뉴스테이
2517,서울특별시,영등포구,대림동,카페 구디,서울 영등포구 도림천로21길 31
2518,서울특별시,영등포구,대림동,할리스 대림역점,서울 영등포구 도림로 140 대림빌딩
2519,서울특별시,영등포구,대림동,이디야커피 대림역점,서울 영등포구 도림로31길 2
2530,서울특별시,용산구,후암동,더로열푸드앤드링크,서울 용산구 신흥로20길 37
2531,서울특별시,용산구,후암동,카페후암동,서울 용산구 후암로 33 1층
2533,서울특별시,용산구,후암동,무니,서울 용산구 신흥로20길 37 카페 무니
2534,서울특별시,용산구,후암동,시엠프레꼬모도밍고,서울 용산구 후암로34길 11
2535,서울특별시,용산구,후암동,오르소에스프레소바,서울 용산구 두텁바위로1길 107 1층 105호
2536,서울특별시,용산구,후암동,엘카페커피로스터스,서울 용산구 후암로 68 B1
2537,서울특별시,용산구,후암동,플러피클라우드,서울 용산구 두텁바위로 59-1 대경빌딩 2층
2538,서울특별시,용산구,후암동,마모에,서울 용산구 두텁바위로 137 1층
2539,서울특별시,용산구,후암동,모듈러커피바,서울 용산구 소월로2길 13 1층
2540,서울특별시,용산구,용산동2가,오파토,서울 용산구 신흥로12길 1 1층
2541,서울특별시,용산구,용산동2가,오잇,서울 용산구 신흥로 95
2542,서울특별시,용산구,용산동2가,카페타자기,서울 용산구 신흥로 97-5 내제 2층호
2543,서울특별시,용산구,용산동2가,눕카페&피자펍,서울 용산구 신흥로26길 20
2544,서울특별시,용산구,용산동2가,널담은공간 해방촌점,서울 용산구 신흥로15길 18-12
2545,서울특별시,용산구,용산동2가,쉘터 서울점,서울 용산구 신흥로11길 49-12 3층
2546,서울특별시,용산구,용산동2가,꾸에바마테라,서울 용산구 소월로20길 28-1 1층
2547,서울특별시,용산구,용산동2가,오랑오랑,서울 용산구 소월로20길 26-14
2548,서울특별시,용산구,용산동2가,토스티데이즈,서울 용산구 신흥로 97-6 1층
2549,서울특별시,용산구,용산동2가,빌라커피바,서울 용산구 신흥로 101-9 2층
2550,서울특별시,용산구,용산동4가,러스틱오븐 미군부대점,서울 용산구 이태원로 70
2551,서울특별시,용산구,용산동4가,보닐라츄러스 한남점,서울 용산구 이태원로54가길 12 1층
2552,서울특별시,용산구,용산동4가,테디뵈르하우스,서울 용산구 한강대로40가길 42 1층
2553,서울특별시,용산구,용산동4가,맥심플랜트,서울 용산구 한강대로40가길 42 1층
2554,서울특별시,용산구,용산동4가,도토리,서울 용산구 한강대로52길 25-6 1층
2555,서울특별시,용산구,용산동4가,한남작업실,서울 용산구 이태원로55나길 7 1층 한남작업실
2556,서울특별시,용산구,용산동4가,칼트칼터칼트,서울 용산구 녹사평대로40가길 3-3 지1층 (이태원초등학교 정문 오른쪽 계단 올라오세요)
2557,서울특별시,용산구,용산동4가,코끼리베이글,서울 용산구 서빙고로91길 10
2558,서울특별시,용산구,용산동4가,데이로우 DAY ROW,서울 용산구 이태원로49길 14-3 1층
2559,서울특별시,용산구,용산동4가,네로우 패스,서울 용산구 이태원로42길 38-4
2560,서울특별시,용산구,갈월동,고라니커피클럽,서울 용산구 한강대로 262 1층 고라니커피클럽
2561,서울특별시,용산구,갈월동,때가이르매,서울 용산구 두텁바위로 8 4층
2562,서울특별시,용산구,갈월동,데일리루틴,서울 용산구 한강대로84길 5-8 데일리루틴
2563,서울특별시,용산구,갈월동,남영출판사,"서울 용산구 한강대로76길 11-27 1층, 2층"
2564,서울특별시,용산구,갈월동,오브너리,서울 용산구 한강대로 259 고려에이트리움 1층 106호 오브너리
2565,서울특별시,용산구,갈월동,미드스트오브플로우,서울 용산구 두텁바위로1길 36
2566,서울특별시,용산구,갈월동,온오프커피,서울 용산구 두텁바위로 12 1층
2567,서울특별시,용산구,갈월동,엔와이84.8,서울 용산구 한강대로 268
